Cache Type,Tipul de cache,,
Cache Types Management,Tipuri de cache - management,module,Magento_Backend
Cache types: %1,Tipuri de cache:% 1,,
Cache User Defined Attributes,Cache atribute definite de utilizator,module,Magento_Eav
Caches products data not to do additional requests to Google service,Memorează în cache datele despre produse pentru a nu solicita informații suplimentare serviciului Google,module,Magento_GoogleShoppingAds
Caching Application,Aplicație de cache,,
Caching Settings,Setări cache,module,Magento_Eav
Calculate Handling Fee,Calculați taxa de procesare,,
Calculate Off Subtotal Only,Calculați numai subtotalul,,
Calculation Settings,calcul,,
Callback URL,Adresa URL de apel invers,,
Campaign,campanie,module,Dotdigitalgroup_Email
Campaign,campanie,module,Dotdigitalgroup_Email
Campaign,campanie,module,Dotdigitalgroup_Email
Campaign Id,ID campanie,module,Dotdigitalgroup_Email
Campaign Report,Raport de campanie,module,Dotdigitalgroup_Email
Campaign to Send,Campania de trimis,module,Dotdigitalgroup_Email
Campaign to send,Campania de trimis,module,Dotdigitalgroup_Email
"Can be used only with catalog input type Dropdown, Multiple Select and Price","Poate fi utilizat numai cu meniul derulant tip intrare catalog, selecție multiplă și preț",,
"Can be used only with catalog input type Dropdown, Multiple Select and Price.","Poate fi utilizat numai cu meniul derulant tip intrare catalog, selecție multiplă și preț",module,Magento_LayeredNavigation
"Can be used only with catalog input type Yes/No (Boolean), Dropdown, Multiple Select and Price.","Poate fi utilizat numai cu tipurile de intrare în catalog Da / Nu (Boolean), Meniul derulant, Selecțiile multiple și Preț.",module,Magento_LayeredNavigation
"Can be used only with catalog input type Yes/No, Dropdown, Multiple Select and Price","Poate fi utilizat numai cu tipul de intrare în catalog da / nu, listă, selecție multiplă și preț.",module,Magento_LayeredNavigation
"Can be used only with catalog input type Yes/No, Dropdown, Multiple Select and Price.","Poate fi utilizat numai cu tipul de intrare în catalog da / nu, listă, selecție multiplă și preț.",module,Magento_LayeredNavigation
"Can be used only with catalog input type Yes/No, Dropdown, Multiple Select and Price.
<br>Price is not compatible with <b>'Filterable (no results)'</b> option -
it will make no affect on Price filter.","Poate fi utilizat numai cu tipul de intrare în catalog da / nu, listă, selecție multiplă și preț.
<br> Prețul nu este compatibil cu opțiunea <b> „Filtrabilă (fără rezultate)” </b> -
nu va afecta filtrul de preț.",module,Magento_LayeredNavigation
"Can be used only with catalog input type Yes/No, Dropdown, Multiple Select and Price.
<br>Price is not compatible with <b>'Filterable (no results)'</b> option - it will make no affect on Price filter.","Poate fi utilizat numai cu tipul de intrare în catalog da / nu, listă, selecție multiplă și preț.
<br> Prețul nu este compatibil cu opțiunea <b> „Filtrabilă (fără rezultate)” </b> -
nu va afecta filtrul de preț.",module,Magento_LayeredNavigation
"Can not change the visibility of the product with SKU equals ""%1"". URL key ""%2"" for specified store already exists.","Nu se poate modifica vizibilitatea produsului atunci când SKU este „% 1”. Tasta URL ""% 2"" pentru magazinul specificat există deja.",module,Magento_CatalogUrlRewrite
Can not create attribute set based on non product attribute set.,Nu se poate crea un set de atribute pe baza setului de atribute fără produse.,,
Can not create attribute set based on not existing attribute set,Nu se poate crea un set de atribute pe baza unui set de atribute inexistent.,,
Can not delete link related to Default Source or Default Stock,Link-ul legat de sursa sau inventarul implicit nu poate fi șters.,module,Magento_InventoryCatalog
Can not find original authorization transaction for partial capture,Nu se poate găsi tranzacția de autorizare originală pentru captarea pieselor.,,
"Can not find product link with id ""%1""",Nu se poate găsi linkul produsului cu codul „% 1”,,
Can not open file,Nu pot deschide fisierul.,,
Can not save empty config,Configurația goală nu poate fi salvată,module,Magento_Theme
Can not save link related to Default Source or Default Stock,Nu se poate salva linkul legat de sursa implicită sau depozitul implicit.,module,Magento_InventoryCatalog
Can't acquire coupon.,Nu se poate cumpăra voucher.,,
Can't check requested quantity for products without Source Items support.,Nu se poate verifica cantitatea solicitată pentru produse fără suportul articolelor sursă.,module,Magento_InventorySales
Can't delete root category.,Nu se poate șterge categoria rădăcină.,,
Can't get contents from: %1,Nu se poate obține conținut de la:% 1,,
Can't get information about the picture: %1,Nu se pot găsi informații despre imagine:% 1,module,Magento_Catalog
Can't load snapshot archive,Nu se poate încărca arhiva instantanee,,
Can't open file %1 for writing. Permission denied.,Nu se poate deschide fișierul% 1 pentru scriere. Acces interzis.,,
Can't save description %1,Descrierea% 1 nu poate fi salvată.,,
Can't scan dir: %1,Nu se poate scana directorul:% 1,,
Can't unhold order.,Nu se poate elibera comanda din așteptare.,,
Can't update wish list,Nu se poate actualiza lista de dorințe,,
Canada Standard,Canada Standard,,
Cancel,Abortează,,
Cancel coupon,Eliminați voucherul,,
Cancel Coupon,Ștergeți voucherul,module,Magento_Checkout
Cancel Pickup,Anulați preluarea,module,Temando_Shipping
Cancel Send If Used,Anulați trimiterea dacă este utilizată,module,Dotdigitalgroup_Email
Cancel Shipment,Anulați expedierea,module,Temando_Shipping
Canceled,Anulat,,
Canceled order offline,Comanda a fost anulată offline.,,
Canceled order online,Comanda anulată online.,,
Cancelled,Anulat,,
Cannot add message.,Nu se poate adăuga mesaj.,,
Cannot add new comment.,Nu se poate adăuga un comentariu nou.,,
Cannot add product to cart,Produsul nu poate fi introdus în coșul de cumpărături,module,Magento_QuoteGraphQl
Cannot add product without stock to wishlist.,Produsele care nu sunt în stoc nu pot fi adăugate la lista de dorințe.,module,Magento_Wishlist
Cannot add tracking number.,Nu se poate adăuga numărul de urmărire.,,
Cannot assign customer to the given cart. Customer already has active cart.,Clientul nu poate fi alocat coșului de cumpărături specificat. Clientul are deja un coș de cumpărături activ.,,
Cannot assign customer to the given cart. The cart belongs to different store.,Clientul nu poate fi alocat coșului de cumpărături specificat. Coșul de cumpărături aparține unui alt magazin.,,
Cannot assign customer to the given cart. The cart is not anonymous.,Clientul nu poate fi atribuit coșului de cumpărături specificat. Coșul de cumpărături nu este anonim.,,
Cannot assign customer to the given cart. You don't have permission for this operation.,Clientul nu poate fi atribuit coșului de cumpărături specificat. Nu sunteți autorizat să efectuați această operațiune.,module,Magento_Quote
"Cannot change permissions for path ""%1"" %2",Nu se pot modifica permisiunile pentru calea „% 1”% 2,,
Cannot change version access level because it is the last public version for its page.,Nivelul de acces la versiune nu poate fi modificat deoarece este ultima versiune publică a acestei pagini.,,
Cannot convert to access token due to token is not request type,Nu se poate converti într-un jeton de acces deoarece jetonul nu este tipul solicitat,,
"Cannot create a symlink for ""%1"" and place it to ""%2"" %3",Nu se poate crea un link simbolic pentru „% 1” și plasați-l după „% 2” „% 3”,,
Cannot create online refund for Refund to Store Credit.,Nu se pot emite rambursări online pentru rambursări pentru stocarea creditului.,,
Cannot create quote,Nu se poate face o ofertă,,
Cannot create request token because consumer token is not a verifier token,Jetonul solicitat nu poate fi creat deoarece jetonul de consum nu este un jeton de verificare,,
Cannot delete attribute.,Nu se poate șterge atributul.,,
Cannot delete attributeGroup with id %1,Nu se poate șterge grupul de atribute cu ID-ul% 1.,,
Cannot delete backup,Backup-ul nu poate fi șters.,,
Cannot delete category with id %1,Nu se poate șterge categoria cu ID-ul% 1.,,
Cannot delete group.,Nu se poate șterge grupul.,,
Cannot delete link with id %1,Conexiunea cu ID-ul% 1 nu poate fi ștearsă,module,Magento_Downloadable
Cannot delete option with id %1,Opțiunea nu poate fi ștearsă cu ID-ul% 1.,,
Cannot delete option with id: %1,Opțiunea nu poate fi ștearsă cu ID-ul% 1,,
Cannot delete sample with id %1,Eșantionul cu ID% 1 nu poate fi șters,module,Magento_Downloadable
Cannot delete variations from product: %1,Nu se pot șterge variațiile produsului% 1,,
Cannot do shipment for the order separately from invoice.,Nu se poate trimite comanda separat de factură.,,
Cannot do shipment for the order.,Nu se poate expedia comanda.,,
Cannot download country,Țara nu poate fi descărcată,module,Magento_InventoryDistanceBasedSourceSelection
Cannot edit integrations created via config file.,Integrările nu pot fi editate prin fișierul de configurare.,module,Magento_Integration
Cannot execute multiple queries,Nu se pot executa mai multe interogări,,
Cannot find predefined integration user!,Utilizatorul de integrare predefinit nu poate fi găsit!,module,Magento_Analytics
"Cannot flush the ""%1"" file. %2",Fișierul „% 1” nu poate fi golit. % 2,,
Cannot gather stats! %1,Statisticile nu pot fi înregistrate! % 1,,
Cannot generate message.,Mesajul nu poate fi generat.,module,Magento_Signifyd
Cannot get access token because consumer token is not a request token,"Nu se poate obține jetonul de acces, deoarece jetonul de consum nu este un jeton solicitat",,
Cannot get autoincrement value,Nu se poate obține automat o valoare crescută,,
Cannot get secure form URL from PayPal,Nu se poate obține o adresă URL de formular sigur de la PayPal,,
Cannot identify measure unit for %1,Nu se poate identifica unitatea de măsură pentru% 1,,
Cannot identify weight unit for %1,Nu se poate identifica unitatea de greutate pentru% 1,,
Cannot initialize product,Nu se poate inițializa produsul,module,Magento_Review
Cannot load options for attribute %1,Opțiunile pentru atributul% 1 nu pot fi încărcate,,
Cannot perform GET operation with store code 'all',Operația GET nu poate fi efectuată cu codul de magazin „toate”.,,
Cannot place order.,Comanda nu poate fi plasată.,,
Cannot process the item.,Nu se poate procesa elementul.,,
Cannot provide a billing address unless also providing a credit card.,O adresă de facturare poate fi dată numai dacă este dat și un card de credit.,module,Magento_Braintree
"Cannot read contents from file ""%1"" %2",Nu se poate citi conținutul fișierului „% 1” „% 2”,,
Cannot refund a transaction transaction in settling status on this merchant account. Try again after the transaction has settled.,O tranzacție în stare de decontare pe acest cont de comerciant nu poate fi rambursată. Încercați din nou după finalizarea tranzacției.,module,Magento_Braintree
Cannot refund a transaction unless it is settled.,O tranzacție nu poate fi rambursată dacă nu a fost plătită.,module,Magento_Braintree
Cannot refund a transaction with a suspended merchant account.,O tranzacție cu un cont de comerciant blocat nu este rambursabilă.,module,Magento_Braintree
"Cannot resize image ""%1"" - original image not found",Imposibil de redimensionat imaginea „% 1” - imaginea originală nu a fost găsită,module,Magento_MediaStorage
Cannot resize images - product images not found,Imaginile nu pot fi redimensionate - imaginile produsului nu au fost găsite,module,Magento_MediaStorage
Cannot resolve aggregation option type,Nu se poate rezolva tipul de opțiune de agregare,module,Magento_CatalogGraphQl
Cannot resolve EAV type,Tipul EAV nu poate fi rezolvat,module,Magento_EavGraphQl
Cannot resolve layered filter type,Tipul de filtru cu mai multe straturi nu poate fi rezolvat.,module,Magento_CatalogGraphQl
Cannot resolve type,Nu se poate rezolva tipul,module,Magento_CatalogGraphQl
Cannot retrieve assets from Adobe Stock.,Nu se pot obține active de la Adobe Stock.,module,Magento_AdobeStockAsset
Cannot retrieve shipping rates,Costurile de expediere nu pot fi solicitate,,
Cannot retrieve the field %1. It's not available in Adobe Stock SDK,Nu se poate obține câmpul% 1. Nu este disponibil în Adobe Stock SDK.,module,Magento_AdobeStockClient
Cannot save attribute,Nu se poate salva atributul,,
Cannot save attribute %1,Nu se poate salva atributul% 1,,
Cannot save attributeGroup,Nu se poate șterge grupul de atribute.,,
Cannot save backup,Nu se poate salva copia de rezervă.,,
"Cannot save comment:
%1","Imposibil de salvat comentariul:
% 1",,
Cannot save comment:\n%1,Notă: Nu se poate salva \ n% 1,module,Magento_Sales
Cannot save product.,Nu se poate salva produsul.,,
Cannot save shipment.,Programul nu poate fi salvat.,,
Cannot save titles,Titlurile nu pot fi salvate.,,
"Cannot save track:
%1","Nu se poate salva piesa:
% 1",,
Cannot save track:\n%1,Urmărire: \ n% 1 nu poate fi salvat,module,Magento_Sales
Cannot send shipment information.,Informațiile de expediere nu pot fi trimise.,,
Cannot set shipping method. %1,Nu se poate seta metoda de expediere. % 1,,
Cannot specify product.,Produsul nu poate fi specificat.,,
Cannot submit for partial settlement.,Nu poate fi trimis spre decontare parțială.,module,Magento_Braintree
Cannot submit for settlement unless status is authorized.,Nu poate fi trimis pentru facturare decât dacă starea este autorizată.,module,Magento_Braintree
"Cannot switch into given mode ""%1""",Nu se poate trece la modul dat: „% 1”,,
Cannot transfer a source on itself,O sursă nu poate fi transferată către ea însăși.,module,Magento_InventoryCatalog
Cannot unassign status from state,Atribuirea statutului către stat nu poate fi anulată.,,
Cannot update Case entity.,Grupul de cazuri nu poate fi actualizat.,module,Magento_Signifyd
Cannot update item quantity.,Nu se poate actualiza cantitatea de articole.,,
Cannot update Reservation %reservation,Rezervarea nu poate fi actualizată% rezervare,module,Magento_InventoryReservations
Cannot write log entry because no export file is open.,Intrarea jurnalului nu poate fi scrisă deoarece nu este deschis niciun fișier de export.,module,Vertex_Tax
"Cannot write to the ""%1"" file. %2",Fișierul „% 1” nu poate fi scris. % 2,,
Cant create backups directory,Nu se poate crea directorul de rezervă,,
Cap Reward Points Balance At,Limitați soldul punctului de recompensă la,,
CAPTCHA,CAPTCHA,,
"CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen.",CAPTCHA pentru formularele „Creați utilizator” și „Ați uitat parola” este întotdeauna activat atunci când este selectat.,,
"CAPTCHA for ""Create user"", ""Forgot password"", ""Payflow Pro"" forms is always enabled if chosen.","CAPTCHA pentru formularele „Creați utilizator”, „Ați uitat parola”, „Payflow Pro” este întotdeauna activat atunci când este selectat.",module,Magento_PaypalCaptcha
CAPTCHA Timeout (minutes),CAPTCHA timeout (minute),,
CAPTCHA Timeout (minutes),CAPTCHA timeout (minute),module,Magento_Captcha
capture,Captură,,
Capture,Captură,,
Capture action,Înregistrați acțiunea,,
Capture declined,Achiziția a fost respinsă,module,Amazon_Payment
Capture declined for Order #%1,Înregistrarea pentru jobul #% 1 a scăzut.,module,Amazon_Payment
Capture not refundable.,Captură nerambursabilă.,module,Amazon_Payment
Capture Offline,Capturați offline,,
Capture Online,Înregistrați online,,
Captured,Detectat,,
Captured amount of %1 online,Suma înregistrată de% 1 online,,
Captured amount of %1 online.,Suma înregistrată de% 1 online,module,Magento_Sales
Card BIN or authorization risk. Risk factors a e related to credit card BIN and/or card authorization checks,Numărul cardului de credit sau riscul de autorizare. Factorii de risc se referă la numărul cardului de credit și / sau verificările autorizației cardului.,,
Card Code Response,Răspunsul codului cardului,,
Card expiry date,Data expirării cardului,,
Card Issuer Is Outside The United States,Emitentul cardului se află în afara Statelor Unite ale Americii.,module,Magento_Paypal
Card Number,Număr de card,,
Card number,Număr de card,,
Card Security Code Does Not Match,Codul de securitate al cardului nu se potrivește,,
Card type does not match credit card number.,Tipul cardului nu se potrivește cu numărul cardului de credit.,lib,lib/web/mage/validation.js
Card Verification Number,Numarul de verificare al cardului,,
Card Verification Number Visual Reference,Număr de verificare a cardului (referință vizuală),,
Cardholder Name,Numele detinatorului cardului,,
Cardholder name is too long.,Numele titularului cardului este prea lung.,module,Magento_Braintree
CardinalCommerce,KardinalCommerce,module,Magento_CardinalCommerce
Carrier,purtător,,
Carrier %1 cannot be deleted: %2,Raza% 1 nu poate fi ștearsă:% 2,module,Temando_Shipping
Carrier ID missing.,ID-ul operatorului de telefonie lipsește.,module,Temando_Shipping
Carrier Name,Numele operatorului,module,Temando_Shipping
Carrier Title,purtător,,
Carrier was deleted successfully.,Operatorul a fost șters cu succes.,module,Temando_Shipping
"Carrier with code: ""%carrier"" don't exists.",Operator cu cod: „% carrier” nu există.,module,Magento_InventoryShipping
"Carrier with such method not found: %1, %2","Operatorul nu a fost găsit folosind această metodă:% 1,% 2",,
Carrier:,Purtător:,,
Carrier/Method,Operator / metodă,,
carriers,Expeditori,module,Temando_Shipping
Carriers,Expeditori,module,Temando_Shipping
Cart,cărucior de cumpărături,theme,frontend/Infortis/base
Cart %1 does not contain item %2,Coșul% 1 nu conține articolul% 2,module,Magento_Quote
Cart %1 doesn't contain item %2,Coșul% 1 nu conține articolul% 2,,
Cart %1 doesn't contain products,Coșul de cumpărături 1% nu conține produse,,
Cart Attribute,Atributul coșului de cumpărături,,
Cart contains virtual product(s) only. Shipping address is not applicable.,Coșul de cumpărături conține doar produse virtuale. Adresa de expediere nu este aplicabilă.,,
Cart contains virtual product(s) only. Shipping address is not applicable.,Coșul de cumpărături conține doar produse virtuale. Adresa de expediere nu este aplicabilă.,module,Magento_Quote
Cart contains virtual product(s) only. Shipping method is not applicable.,Coșul de cumpărături conține doar produse virtuale. Metoda de expediere nu este aplicabilă.,,
Cart contains virtual product(s) only. Shipping method is not applicable.,Coșul de cumpărături conține doar produse virtuale. Metoda de expediere nu este aplicabilă.,module,Magento_Quote
Cart Content URL,Adresa URL a conținutului coșului de cumpărături,module,Dotdigitalgroup_Email
Cart ID length should to be 32 symbols.,Lungimea codului de cumpărături trebuie să fie de 32 de simboluri.,module,Magento_QuoteGraphQl
Cart isn't assigned to correct store,Coșul de cumpărături nu este atribuit magazinului corect.,module,Magento_Quote
Cart Item Attribute,Atributul articolului din coș,,
Cart Line Items,Articole din coșul de cumpărături,,
Cart Page,Pagina coșului,module,Magento_Paypal
Cart Price Rule,Regula prețului coșului,,
Cart Price Rules,Regulile de preț pentru coș,,
Cart Recommendation,Recomandare coș de cumpărături,module,Dotdigitalgroup_Email
Cart Recommendation (Deprecated),Recomandare coș (învechit),module,Dotdigitalgroup_Email
Cart Subtotal,Subtotal general,,
Cart Subtotal:,Subtotal general,module,Amasty_Cart
Cart URL,Adresa URL a coșului,module,Dotdigitalgroup_Email
"Cart with ID ""%1"" already exists.",Coșul de cumpărături cu ID-ul „% 1” există deja.,module,Magento_QuoteGraphQl
Carts,Coșurile de cumpărături,,
Case entity not found.,Grupul de cazuri nu a fost găsit.,module,Magento_Signifyd
Case Sensitive,Litere mari și mici,,
Case Update: New score for the order is %1. Previous score was %2.,Actualizare caz: noul scor pentru comandă este% 1. Valoarea anterioară a fost% 2.,module,Magento_Signifyd
Case with the same order id already exists.,Există deja un caz cu același număr de comandă.,module,Magento_Signifyd
Cash On Delivery Payment,plata pe nume,,
Catalog,Catalog,,
Catalog,Catalog,module,Dotdigitalgroup_Email
Catalog,Catalog,module,Dotdigitalgroup_Email
Catalog Advanced Search,Căutare avansată în catalog,,
Catalog Attributes,Atribute de catalog,,
Catalog Categories,Categorii de catalog,,
Catalog Category Link,Link categorie catalog,,
Catalog Category Page,Pagina categoriei de catalog,,
Catalog Category Permissions,Permisiuni pentru categoria de catalog,,
Catalog Event Information,Informații despre evenimente din catalog,,
Catalog Events,Catalog evenimente,,
Catalog Events Carousel,Carusel de evenimente din catalog,,
Catalog Events Carousel Default Template,Șablon standard de carusel pentru evenimente din catalog,,
Catalog Images Cache,Cache de imagini din catalog,module,Magento_Backend
Catalog Input Type for Store Owner,Tip de intrare în catalog pentru proprietarii de magazine,,
Catalog New Products List,Lista noilor produse din catalog,,
Catalog Price Rule,Regula prețului de catalog,,
Catalog Price Rules,Regulile prețurilor de catalog,,
Catalog Price Scope,Domeniul de preț al catalogului,,
Catalog Prices,Preturi de catalog,,
Catalog Product Link,Link produs catalog,,
Catalog Product Page,Pagina produsului din catalog,,
Catalog Product Permissions,Catalogați permisiunile pentru produse,,
Catalog Product Rule,Regula produsului din catalog,,
Catalog Product Tax Classes,Catalogează clasele de taxe pe produse,,
Catalog Product Templates,Catalog șabloane de produse,,
Catalog Products,Catalog produse,,
Catalog Products List,Lista produselor din catalog,,
Catalog Promotions Related,Promoții de catalog asociate,,
Catalog Ratings,Evaluări de catalog,,
Catalog Report,Raport de catalog,module,Dotdigitalgroup_Email
Catalog Reviews,Recenzii de catalog,,
Catalog Rewrites,Înlocuiri de catalog,,
Catalog rule indexing failed. See details in exception log.,Indexarea regulilor de catalog nu a reușit. Detalii în jurnalul de excepții.,module,Magento_CatalogRule
Catalog Rule Product,Catalog regulă produs,,
Catalog Search,Căutare catalog,,
Catalog Section,Secțiunea catalog,module,Magento_Catalog
Catalog Sync,Sincronizarea catalogului,module,Dotdigitalgroup_Email
Catalog Sync Settings,Setări de sincronizare a catalogului,module,Dotdigitalgroup_Email
Catalog Type,Tipul catalogului,module,Dotdigitalgroup_Email
Catalog Values,Valorile catalogului,module,Dotdigitalgroup_Email
Catalog Visibility,Vizibilitatea catalogului,module,Dotdigitalgroup_Email
"Catalog, Search","Catalog, căutare",,
Categories,Categorii,,
Categories Options,Opțiuni de categorie,,
Category,categorie,,
"Category ""%1"" has not been created.",Categoria „% 1” nu a fost creată.,module,Magento_CatalogImportExport
Category (Children Only),Categorie (numai subordonată),module,Magento_SalesRule
Category (Parent only),Categorie (numai părinte),module,Magento_SalesRule
Category Data,Date de categorie,,
Category does not contain specified product,Categoria nu conține produsul specificat.,,
Category doesn't exist,Categoria nu există,module,Magento_CatalogGraphQl
Category Eav Attributes,Atribute de categorie EAV,,
Category Flat Data,Categorie date plate,,
Category ID,ID categorie,,
Category Image,Imagine de categorie,,
Category image not found.,Imaginea categoriei nu a fost găsită.,module,Magento_CatalogGraphQl
Category Information,Informații despre categorie,module,Magento_Catalog
Category is not available for requested store.,Categoria nu este disponibilă pentru magazinul solicitat.,,
Category Link Block Template,Șablon de blocare a legăturilor de categorie,,
Category Link Inline Template,Șablon în linie de legătură de categorie,,
Category Name,Numele categoriei,,
Category Page,Pagina Categorie,,
Category Permissions,Permisiuni de categorie,,
Category Products,Categorie produse,,
Category Top Navigation,Categorie navigare de sus,,
Category URL Suffix,Sufix de adresă URL de categorie,,
Category View Optimization,Optimizarea vizualizării categoriei,,
Category with ID: %s doesn't exist,Categorie cu ID:% s nu există.,module,Magento_Catalog
category_id' only supports 'eq' condition type.,„Category_id” acceptă doar tipul de condiție „eq”.,module,Magento_CatalogGraphQl
Category:,Categorie:,,
CategoryFilterEingangstyp nicht im Schema definiert.,modul,Magento_CatalogGraphQl,
CAVV Response,Răspunsul CAVV,,
CC type field should be provided,Trebuie specificat tipul cardului de credit.,,
Center,centru,,
Centimeters,centimetru,,
CEO,director general,,
Change,Schimbare,,
Change Billing Address,Schimbați adresa de facturare,,
Change Email,modificați adresa de e-mail,,
Change Email and Password,Schimbați adresa de e-mail și parola,module,Magento_Customer
Change Email and Password Template,Schimbați șablonul de e-mail și parolă,module,Magento_Customer
Change Email Template,Schimbați șablonul de e-mail,module,Magento_Customer
Change Encryption Key,Schimbați cheia de criptare,,
Change indexer mode,Schimbați modul indexer,module,Magento_Indexer
Change Password,Schimbați parola,,
Change Shipping Address,Schimbă adresa livrăii,,
Change Status,Schimba starea,,
Change status,Schimba starea,,
Changes have been made to this section that have not been saved.,S-au făcut modificări la această secțiune care nu au fost salvate.,,
"Changing address information will not recalculate shipping, tax or other order amount.","Dacă informațiile despre adresă sunt modificate, costurile de expediere, taxele sau alte valori ale comenzii nu vor fi recalculate.",,
Changing can take some time due to processing whole catalog.,"Modificările pot dura ceva timp, deoarece întregul catalog trebuie procesat.",,
Changing may affect SEO and cache storage consumption.,Modificările pot afecta SEO și utilizarea memoriei cache.,module,Magento_Catalog
Channels,canale,module,Magento_GoogleShoppingAds
Chapter,capitol,,
Chapter/Section,Capitol / Secțiune,,
Charge on Order,Calcul la comandă,module,Amazon_Core
Charge on Shipment,costuri pentru livrare,module,Amazon_Core
Charge-off,Debit,,
Chargeback,Returnarea plății,,
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Diagrama este dezactivată. Pentru a activa diagrama, faceți clic <a href=""%1""> aici </a>.",,
Chat Settings,Setări chat,module,Dotdigitalgroup_Chat
Cheapest price,Cel mai mic pret,module,Magento_InstantPurchase
Check 'Remember Me' to access your shopping cart on this computer even if you are not signed in.,"Bifați „Păstrați-mă conectat” pentru a accesa coșul de cumpărături de pe acest computer, chiar dacă nu sunteți conectat.",module,Magento_Persistent
Check / Money Order,Factură / ordin de plată,,
Check &quot;Remember Me&quot; to access your shopping cart on this computer even if you are not signed in.,"Bifați „Amintiți-mă” pentru a accesa coșul de cumpărături de pe acest computer, chiar dacă nu sunteți autentificat.",,
Check Data,Verificați datele,,
Check Gift Card status and balance,Verificați starea și soldul cardului cadou,,
Check here to link an RSS feed to your Wish List.,Conectați un flux RSS la lista de dorințe.,,
Check items to add to the cart or,Verificați articolele pentru a le adăuga în coșul de cumpărături sau,,
Check out faster,Verificați mai repede,,
Check out now and earn %1 for this order.,Mergeți la casă acum și primiți% 1 pentru această comandă.,,
Check Out with Multiple Addresses,Verificați cu mai multe adrese,,
Check status and balance,Verificați starea și creditul,,
Check the status of orders,Verificați starea comenzilor,,
Checkbox,câmpuri de control bifabile (casete de selectare),module,Magento_Bundle
Checkbox Text,Textul casetei de selectare,,
"Checked rows: %1, checked entities: %2, invalid rows: %3, total errors: %4","Linii verificate:% 1, unități verificate:% 2, linii nevalide:% 3, erori totale:% 4",,
Checkout,casă de marcat,,
"Checkout agreement with specified ID ""%1"" not found.",Acordul de plată cu codul specificat „% 1” nu a fost găsit.,,
Checkout as a new customer,Verificați-vă ca un client nou,module,Magento_Customer
Checkout Cart Page,Pagina de achiziție a coșului de cumpărături,,
Checkout Conditions,Condiții de plată,,
Checkout failed to initialize. Verify and try again.,Casa de marcat nu a putut fi inițializată. Verificați și încercați din nou.,module,Magento_Braintree
Checkout Method,Metoda de verificare,module,Dotdigitalgroup_Email
Checkout now,Verifică acum,module,Amazon_Payment
Checkout Options,Opțiuni de plată,,
checkout options,Opțiuni de plată,module,Temando_Shipping
Checkout out as a new customer,Treceți la plată ca client nou,,
Checkout out using your account,Continuați să faceți plata cu contul dvs.,,
Checkout Page,Pagina de verificare,module,Magento_Paypal
Checkout Terms and Conditions,Termeni și condiții de plată,,
Checkout Totals Sort Order,Comandă ordinea totală de sortare,,
Checkout Type,Tipul de plată,,
Checkout using your account,Verificați prin contul dvs.,module,Magento_Customer
Checkout View Settings,Verificați setările pentru vizualizare,module,Temando_Shipping
Checkout with PayPal,Check out cu paypal,,
Child items may not be updated.,Articolele pentru copii nu pot fi actualizate.,module,Magento_QuoteGraphQl
Child product does not have attribute value %1,Produsul copil nu are valoarea atributului% 1,module,Magento_ConfigurableProduct
Child Transactions,Tranzacții copil,,
"Child with specified sku: ""%1"" already assigned to product: ""%2""",Copil cu SKU specificat: „% 1” este deja atribuit unui produs: „% 2”,,
Choose a color,alege o culoare,module,Magento_Swatches
Choose a different Product,Alegeți un alt produs,,
Choose a new product to delete and replace the current product configuration.,Selectați un produs nou pentru a șterge și a înlocui configurația curentă a produsului.,module,Magento_ConfigurableProduct
Choose a secure bundled payment solution for your business.,"Alegeți o soluție de plată sigură, la pachet, pentru afacerea dvs.",,
Choose a selection...,Alege...,,
Choose additional address books to show in addition to the Magento General Subscription list.,Selectați agende de adrese suplimentare pentru a fi afișate în plus față de lista generală de abonamente Magento.,module,Dotdigitalgroup_Email
Choose Affected Attribute Set,Selectați setul de atribute afectate,,
Choose Affected Product Template,Selectați șabloanele de produs afectate,,
Choose an Amount...,Selectați suma,,
Choose an Option...,Alegeți opțiunea ...,,
Choose entities to sync into Magento created by other systems in your stack (e.g. WMS),Selectați entități pentru sincronizare cu Magento create de alte sisteme din lotul dvs. (de ex. WMS).,module,Temando_Shipping
Choose existing Attribute Set,Selectați un set de atribute existent,,
Choose existing category.,Alegeți o categorie existentă,,
Choose Report Groups,Selectați grupuri de rapoarte,,
Choose Revision,Selectați revizuirea,,
Choose Store View:,Selectați Vizualizare magazin:,,
Choose this option to delete and replace extension data for all past configurations.,Selectați această opțiune pentru a șterge și a înlocui datele de extindere pentru toate configurațiile anterioare.,module,Magento_ConfigurableProduct
Choose Website:,Selectați site-ul web,,
"Choose whether a customer IP is shown in orders, invoices, shipments, and credit memos.","Alegeți dacă adresa clientului trebuie să fie afișată în comenzi, facturi, livrări și note de credit.",,
Choose...,Alege...,,
Circle,cerc,,
"Circular-reference in theme inheritance detected for ""%1""",Referință circulară descoperită în moștenirea temei pentru „% 1”,,
City,oraș,,
Class For Reward Points Discount Line Item,Clasa pentru puncte de recompensă articol de reducere,module,Vertex_Tax
Class name and class type,Numele clasei și tipul clasei,,
Clean,A curăța,,
Clean Cache Actions,Acțiuni de curățare a cache-ului,module,Magento_Backend
Clean Now,Curăță acum,,
